8688,7969,1,2,
8688,7966,3,0,
8686,7961,5,0,
8686,7960,1,1,
8680,7957,3,0,
8680,7955,2,2,
8679,7954,1,0,
8679,7953,1,1,
8678,7951,2,0,
8677,7949,2,2,
8677,7947,2,0,
8675,7945,2,2,
8673,7942,3,0,
8673,7941,1,1,
8672,7940,1,2,
8672,7939,1,0,
8672,7938,1,1,
8672,7936,2,0,
8671,7935,1,1,
8670,7933,2,0,
8667,7932,1,1,
8666,7931,1,2,
8663,7930,1,0,
8661,7928,2,2,
8660,7927,1,0,
8660,7926,1,1,
8659,7925,1,2,
8658,7924,1,0,
8657,7922,2,2,
8655,7921,1,0,
8653,7918,3,0,
8653,7916,2,2,
8649,7912,4,0,
8647,7909,3,0,
8646,7908,1,1,
8646,7907,1,2,
8643,7906,1,0,
8642,7902,4,0,
8641,7901,1,1,
8639,7900,1,2,
8638,7899,1,0,
8637,7895,4,0,
8635,7894,1,1,
8634,7893,1,2,
8633,7891,2,0,
8632,7890,1,1,
8632,7887,3,0,
8631,7886,1,1,
8629,7885,1,2,
8628,7883,2,0,
8628,7882,1,1,
8628,7880,2,0,
8626,7879,1,1,
8626,7876,3,0,
8625,7875,1,1,
8625,7873,2,0,
8621,7872,1,1,
8621,7869,3,0,
8619,7868,1,1,
8619,7867,1,2,
8617,7866,1,0,
8616,7865,1,1,
8616,7863,2,0,
8614,7862,1,1,
8613,7861,1,2,
8612,7860,1,0,
8612,7859,1,1,
8612,7858,1,2,
8611,7854,4,0,
8611,7847,7,0,
8610,7845,2,2,
8609,7844,1,0,
8607,7843,1,1,
8606,7841,2,0,
8606,7840,1,1,
8606,7839,1,2,
8603,7838,1,0,
8603,7835,3,0,
8600,7834,1,1,
8596,7830,4,0,
8595,7827,3,0,
8595,7824,3,0,
8595,7822,2,2,
8593,7821,1,0,
8592,7820,1,1,
8592,7816,4,0,
8591,7815,1,1,
8591,7812,3,0,
8590,7810,2,2,
8590,7809,1,0,
8589,7808,1,1,
8589,7806,2,0,
8587,7805,1,1,
8586,7803,2,0,
8586,7802,1,1,
8586,7798,4,0,
8586,7797,1,1,
8584,7795,2,0,
8583,7794,1,1,
8583,7793,1,2,
8581,7792,1,0,
8579,7791,1,1,
8578,7789,2,0,
8578,7786,3,0,
8576,7785,1,1,
8576,7783,2,0,
8576,7781,2,2,
8576,7780,1,0,
8576,7779,1,1,
8576,7778,1,2,
8575,7775,3,0,
8574,7774,1,1,
8574,7773,1,2,
8574,7772,1,0,
8573,7771,1,1,
8572,7767,4,0,
8572,7766,1,1,
8571,7762,4,0,
8571,7761,1,1,
8570,7760,1,2,
8569,7758,2,0,
8569,7757,1,1,
8568,7756,1,2,
8567,7755,1,0,
8565,7754,1,1,
8564,7753,1,2,
8564,7752,1,0,
8563,7751,1,1,
8563,7750,1,2,
8563,7749,1,0,
8563,7748,1,1,
8562,7746,2,0,
8562,7745,1,1,
8561,7744,1,2,
8561,7740,4,0,
8561,7738,2,2,
8561,7737,1,0,
8560,7735,2,2,
8560,7733,2,0,
8559,7731,2,2,
8558,7729,2,0,
8558,7728,1,1,
8557,7726,2,0,
8557,7725,1,1,
8557,7724,1,2,
8556,7723,1,0,
8553,7722,1,1,
8552,7721,1,2,
8552,7719,2,0,
8551,7718,1,1,
8551,7717,1,2,
8549,7716,1,0,
8548,7712,4,0,
8548,7711,1,1,
8547,7710,1,2,
8547,7708,2,0,
8545,7707,1,1,
8544,7706,1,2,
8541,7704,2,0,
8541,7703,1,1,
8539,7702,1,2,
8537,7701,1,0,
8536,7700,1,1,
8535,7699,1,2,
8534,7698,1,0,
8533,7697,1,1,
8533,7696,1,2,
8530,7695,1,0,
8530,7693,2,2,
8529,7689,4,0,
8529,7686,3,0,
8529,7685,1,1,
8527,7684,1,2,
8527,7683,1,0,
8527,7682,1,1,
8526,7681,1,2,
8525,7680,1,0,
8524,7677,3,0,
8524,7676,1,1,
8522,7674,2,0,
8521,7673,1,1,
8521,7671,2,0,
8519,7670,1,1,
8518,7669,1,2,
8517,7667,2,0,
8516,7666,1,1,
8516,7665,1,2,
8515,7664,1,0,
8514,7663,1,1,
8513,7662,1,2,
8510,7658,4,0,
8508,7657,1,1,
8502,7655,2,0,
8501,7654,1,1,
8500,7652,2,0,
8499,7648,4,0,
8498,7647,1,1,
8497,7646,1,2,
8494,7644,2,0,
8491,7643,1,1,
8490,7641,2,0,
8490,7635,6,0,
8487,7631,4,0,
8487,7630,1,1,
8485,7627,3,0,
8483,7624,3,0,
8481,7623,1,1,
8479,7622,1,2,
8476,7621,1,0,
8476,7620,1,1,
8475,7618,2,0,
8474,7617,1,1,
8473,7615,2,0,
8473,7614,1,1,
8472,7611,3,0,
8472,7610,1,1,
8471,7609,1,2,
8471,7607,2,0,
8470,7605,2,2,
8470,7602,3,0,
8469,7601,1,1,
8468,7600,1,2,
8468,7599,1,0,
8467,7598,1,1,
8466,7597,1,2,
8466,7596,1,0,
8465,7592,4,0,
8464,7590,2,2,
8464,7589,1,0,
8463,7588,1,1,
8462,7587,1,2,
8460,7586,1,0,
8457,7585,1,1,
8455,7583,2,0,
8453,7580,3,0,
8453,7578,2,2,
8452,7577,1,0,
8452,7576,1,1,
8450,7574,2,0,
8450,7572,2,2,
8449,7571,1,0,
8449,7568,3,0,
8449,7567,1,1,
8447,7566,1,2,
8446,7565,1,0,
8445,7562,3,0,
8444,7561,1,1,
8442,7560,1,2,
8441,7559,1,0,
8441,7556,3,0,
8436,7555,1,1,
8434,7553,2,0,
8434,7552,1,1,
8433,7551,1,2,
8433,7550,1,0,
8431,7549,1,1,
8431,7546,3,0,
8429,7545,1,1,
8429,7542,3,0,
8427,7541,1,1,
8424,7540,1,2,
8423,7539,1,0,
8423,7537,2,2,
8423,7535,2,0,
8422,7534,1,1,
8421,7532,2,0,
8419,7531,1,1,
8418,7530,1,2,
8415,7528,2,0,
8415,7527,1,1,
8414,7525,2,0,
8414,7524,1,1,
8414,7522,2,0,
8413,7521,1,1,
8413,7519,2,0,
8407,7517,2,2,
8407,7516,1,0,
8406,7514,2,2,
8406,7513,1,0,
8405,7512,1,1,
8405,7511,1,2,
8405,7510,1,0,
8404,7508,2,2,
8404,7507,1,0,
8402,7505,2,2,
8401,7504,1,0,
8401,7503,1,1,
8399,7501,2,0,
8398,7500,1,1,
8398,7497,3,0,
8396,7496,1,1,
8396,7495,1,2,
8395,7491,4,0,
8394,7490,1,1,
8393,7489,1,2,
8392,7487,2,0,
8392,7486,1,1,
8391,7485,1,2,
8390,7483,2,0,
8388,7482,1,1,
8384,7480,2,0,
8383,7479,1,1,
8382,7478,1,2,
8382,7477,1,0,
8381,7476,1,1,
8381,7474,2,0,
8381,7473,1,1,
8381,7472,1,2,
8380,7469,3,0,
8380,7468,1,1,
8376,7466,2,0,
8375,7465,1,1,
8374,7464,1,2,
8374,7463,1,0,
8373,7462,1,1,
8373,7460,2,0,
8373,7458,2,2,
8372,7457,1,0,
8371,7456,1,1,
8371,7455,1,2,
8369,7453,2,0,
8365,7452,1,1,
8364,7449,3,0,
8364,7448,1,1,
8362,7445,3,0,
8361,7444,1,1,
8360,7443,1,2,
8358,7441,2,0,
8356,7440,1,1,
8356,7439,1,2,
8356,7437,2,0,
8355,7436,1,1,
8352,7435,1,2,
8349,7434,1,0,
8348,7433,1,1,
8348,7432,1,2,
8347,7431,1,0,
8345,7430,1,1,
8344,7429,1,2,
8341,7428,1,0,
8341,7427,1,1,
8341,7426,1,2,
8339,7424,2,0,
8338,7423,1,1,
8334,7422,1,2,
8333,7421,1,0,
8331,7419,2,2,
8329,7418,1,0,
8329,7416,2,2,
8328,7415,1,0,
8325,7412,3,0,
8325,7411,1,1,
8325,7407,4,0,
8325,7406,1,1,
8324,7405,1,2,
8323,7404,1,0,
8322,7402,2,2,
8322,7401,1,0,
8321,7400,1,1,
8321,7399,1,2,
8321,7397,2,0,
8321,7396,1,1,
8321,7395,1,2,
8320,7394,1,0,
8319,7393,1,1,
8316,7390,3,0,
8315,7389,1,1,
8314,7387,2,0,
8314,7386,1,1,
8314,7385,1,2,
8314,7384,1,0,
8313,7383,1,1,
8313,7381,2,0,
8312,7380,1,1,
8311,7379,1,2,
8310,7377,2,0,
8308,7376,1,1,
8307,7373,3,0,
8306,7372,1,1,
8306,7370,2,0,
8305,7367,3,0,
8301,7366,1,1,
8301,7365,1,2,
8299,7364,1,0,
8297,7363,1,1,
8296,7362,1,2,
8295,7360,2,0,
8295,7358,2,2,
8295,7357,1,0,
8294,7356,1,1,
8292,7355,1,2,
8291,7353,2,0,
8290,7351,2,2,
8288,7350,1,0,
8287,7349,1,1,
8285,7348,1,2,
8284,7347,1,0,
8284,7345,2,2,
8283,7342,3,0,
8283,7341,1,1,
8283,7340,1,2,
8281,7339,1,0,
8280,7337,2,2,
8278,7336,1,0,
8278,7335,1,1,
8277,7334,1,2,
8277,7331,3,0,
8275,7328,3,0,
8274,7326,2,2,
8274,7325,1,0,
8271,7323,2,2,
8271,7322,1,0,
8268,7321,1,1,
8268,7319,2,0,
8266,7318,1,1,
8264,7317,1,2,
8262,7312,5,0,
8260,7311,1,1,
8260,7310,1,2,
8259,7308,2,0,
8258,7307,1,1,
8258,7306,1,2,
8257,7303,3,0,
8256,7302,1,1,
8255,7301,1,2,
8255,7296,5,0,
8254,7295,1,1,
8253,7294,1,2,
8246,7293,1,0,
8246,7291,2,2,
8240,7289,2,0,
8238,7286,3,0,
8238,7282,4,0,
8236,7279,3,0,
8235,7277,2,2,
8235,7276,1,0,
8234,7275,1,1,
8233,7274,1,2,
8233,7273,1,0,
8232,7272,1,1,
8231,7271,1,2,
8226,7270,1,0,
8226,7269,1,1,
8224,7268,1,2,
8224,7266,2,0,
8224,7265,1,1,
8223,7264,1,2,
8221,7263,1,0,
8221,7262,1,1,
8220,7261,1,2,
8219,7259,2,0,
8219,7256,3,0,
8218,7254,2,2,
8217,7253,1,0,
8217,7252,1,1,
8211,7250,2,0,
8210,7248,2,2,
8207,7246,2,0,
8207,7243,3,0,
8206,7242,1,1,
8205,7241,1,2,
8204,7239,2,0,
8203,7236,3,0,
8203,7234,2,2,
8201,7233,1,0,
8200,7232,1,1,
8198,7231,1,2,
8196,7229,2,0,
8195,7228,1,1,
8193,7227,1,2,
8192,7225,2,0,
8191,7222,3,0,
8191,7221,1,1,
8190,7219,2,0,
8189,7218,1,1,
8189,7217,1,2,
8188,7215,2,0,
8187,7214,1,1,
8187,7213,1,2,
8185,7212,1,0,
8184,7209,3,0,
8183,7208,1,1,
8183,7207,1,2,
8181,7206,1,0,
8181,7205,1,1,
8180,7204,1,2,
8180,7203,1,0,
8180,7201,2,2,
8179,7199,2,0,
8179,7198,1,1,
8175,7197,1,2,
8175,7196,1,0,
8174,7193,3,0,
8174,7192,1,1,
8173,7191,1,2,
8173,7190,1,0,
8170,7188,2,2,
8170,7187,1,0,
8170,7186,1,1,
8169,7185,1,2,
8166,7184,1,0,
8164,7183,1,1,
8164,7179,4,0,
8163,7178,1,1,
8163,7177,1,2,
8158,7176,1,0,
8157,7175,1,1,
8157,7174,1,2,
8156,7173,1,0,
8156,7172,1,1,
8156,7168,4,0,
8153,7167,1,1,
8153,7166,1,2,
8152,7165,1,0,
8150,7164,1,1,
8150,7162,2,0,
8149,7160,2,2,
8148,7158,2,0,
8146,7155,3,0,
8146,7154,1,1,
8145,7153,1,2,
8144,7152,1,0,
8143,7151,1,1,
8143,7150,1,2,
8143,7149,1,0,
8142,7146,3,0,
8142,7144,2,2,
8141,7143,1,0,
8140,7140,3,0,
8140,7138,2,2,
8139,7137,1,0,
8138,7132,5,0,
8137,7130,2,2,
8137,7129,1,0,
8136,7128,1,1,
8136,7126,2,0,
8136,7124,2,2,
8135,7123,1,0,
8135,7121,2,2,
8135,7119,2,0,
8134,7117,2,2,
8133,7115,2,0,
8133,7114,1,1,
8132,7113,1,2,
8130,7112,1,0,
8129,7111,1,1,
8129,7110,1,2,
8129,7109,1,0,
8129,7108,1,1,
8128,7106,2,0,
8125,7105,1,1,
8123,7104,1,2,
8121,7103,1,0,
8119,7102,1,1,
8118,7101,1,2,
8118,7100,1,0,
8117,7099,1,1,
8116,7098,1,2,
8115,7095,3,0,
8115,7094,1,1,
8113,7093,1,2,
8111,7090,3,0,
8110,7087,3,0,
8109,7084,3,0,
8108,7083,1,1,
8108,7082,1,2,
8107,7080,2,0,
8105,7078,2,2,
8105,7077,1,0,
8102,7076,1,1,
8102,7075,1,2,
8100,7072,3,0,
8097,7069,3,0,
8097,7067,2,2,
8097,7066,1,0,
8096,7065,1,1,
8096,7064,1,2,
8094,7063,1,0,
8093,7061,2,2,
8089,7060,1,0,
8089,7059,1,1,
8087,7057,2,0,
8087,7056,1,1,
8087,7055,1,2,
8086,7054,1,0,
8086,7053,1,1,
8086,7052,1,2,
8084,7050,2,0,
8083,7049,1,1,
8082,7048,1,2,
8082,7047,1,0,
8081,7046,1,1,
8080,7045,1,2,
8080,7044,1,0,
8078,7042,2,2,
8078,7041,1,0,
8078,7040,1,1,
8078,7039,1,2,
8077,7036,3,0,
8077,7035,1,1,
8077,7034,1,2,
8074,7033,1,0,
8074,7032,1,1,
8073,7030,2,0,
8072,7026,4,0,
8072,7025,1,1,
8071,7024,1,2,
8071,7021,3,0,
8071,7020,1,1,
8070,7019,1,2,
8070,7018,1,0,
8068,7017,1,1,
8067,7015,2,0,
8066,7014,1,1,
8063,7013,1,2,
8062,7011,2,0,
8061,7009,2,2,
8058,7005,4,0,
8058,7004,1,1,
8058,7002,2,0,
8056,7001,1,1,
8056,6998,3,0,
8054,6997,1,1,
8054,6996,1,2,
8054,6994,2,0,
8053,6991,3,0,
8052,6990,1,1,
8052,6989,1,2,
8052,6988,1,0,
8052,6985,3,0,
8051,6983,2,2,
8051,6982,1,0,
8050,6978,4,0,
8048,6977,1,1,
8047,6976,1,2,
8044,6975,1,0,
8044,6973,2,2,
8040,6972,1,0,
8037,6971,1,1,
8036,6970,1,2,
8036,6969,1,0,
8034,6966,3,0,
8031,6965,1,1,
8029,6964,1,2,
8028,6962,2,0,
8028,6959,3,0,
8025,6957,2,2,
8022,6954,3,0,
8020,6953,1,1,
8020,6951,2,0,
8018,6949,2,2,
8017,6945,4,0,
8017,6944,1,1,
8016,6943,1,2,
8016,6941,2,0,
8016,6940,1,1,
8010,6939,1,2,
8009,6936,3,0,
8009,6934,2,2,
8008,6933,1,0,
8008,6932,1,1,
8006,6931,1,2,
8006,6930,1,0,
8006,6929,1,1,
8005,6928,1,2,
8004,6927,1,0,
8004,6925,2,2,
8003,6923,2,0,
8002,6922,1,1,
8002,6920,2,0,
8001,6919,1,1,
7999,6918,1,2,
7999,6916,2,0,
7998,6915,1,1,
7993,6913,2,0,
7993,6910,3,0,
7990,6908,2,2,
7989,6905,3,0,
7988,6904,1,1,
7988,6902,2,0,
7987,6900,2,2,
7986,6899,1,0,
7986,6898,1,1,
7986,6896,2,0,
7986,6895,1,1,
7985,6894,1,2,
7984,6893,1,0,
7983,6891,2,2,
7980,6890,1,0,
7980,6889,1,1,
7978,6887,2,0,
7977,6886,1,1,
7976,6884,2,0,
7974,6883,1,1,
7974,6882,1,2,
7973,6881,1,0,
7972,6879,2,2,
7972,6878,1,0,
7972,6877,1,1,
7971,6876,1,2,
7970,6874,2,0,
7970,6872,2,2,
7969,6870,2,0,
7969,6869,1,1,
7966,6868,1,2,
7961,6866,2,0,
7961,6865,1,1,
7960,6864,1,2,
7960,6863,1,0,
7957,6862,1,1,
7957,6860,2,0,
7955,6859,1,1,
7954,6857,2,0,
7954,6856,1,1,
7954,6855,1,2,
7953,6853,2,0,
7953,6852,1,1,
7951,6850,2,0,
7951,6849,1,1,
7949,6848,1,2,
7949,6847,1,0,
7949,6846,1,1,
7947,6845,1,2,
7945,6844,1,0,
7945,6843,1,1,
7945,6842,1,2,
7942,6839,3,0,
7941,6837,2,2,
7941,6836,1,0,
7940,6835,1,1,
7940,6834,1,2,
7939,6833,1,0,
7938,6829,4,0,
7936,6826,3,0,
7935,6824,2,2,
7933,6822,2,0,
7932,6821,1,1,
7932,6819,2,0,
7931,6818,1,1,
7930,6817,1,2,
7928,6816,1,0,
7927,6815,1,1,
7927,6813,2,0,
7927,6812,1,1,
7926,6810,2,0,
7925,6808,2,2,
7925,6807,1,0,
7925,6806,1,1,
7925,6805,1,2,
7924,6804,1,0,
7924,6802,2,2,
7922,6801,1,0,
7922,6800,1,1,
7921,6799,1,2,
7918,6797,2,0,
7918,6796,1,1,
7916,6790,6,0,
7912,6788,2,2,
7909,6787,1,0,
7908,6785,2,2,
7907,6783,2,0,
7906,6781,2,2,
7902,6780,1,0,
7902,6778,2,2,
7901,6777,1,0,
7900,6776,1,1,
7899,6772,4,0,
7899,6771,1,1,
7899,6770,1,2,
7895,6768,2,0,
7895,6767,1,1,
7894,6766,1,2,
7893,6756,10,0,
7893,6754,2,2,
7893,6753,1,0,
7891,6752,1,1,
7890,6751,1,2,
7890,6750,1,0,
7887,6749,1,1,
7886,6748,1,2,
7885,6747,1,0,
7885,6746,1,1,
7883,6745,1,2,
7883,6742,3,0,
7882,6737,5,0,
7880,6736,1,1,
7879,6734,2,0,
7876,6733,1,1,
7876,6732,1,2,
7876,6731,1,0,
7875,6730,1,1,
7875,6729,1,2,
7873,6728,1,0,
7872,6726,2,2,
7869,6725,1,0,
7868,6723,2,2,
7867,6722,1,0,
7867,6721,1,1,
7866,6720,1,2,
7866,6718,2,0,
7865,6717,1,1,
7863,6714,3,0,
7862,6712,2,2,
7861,6710,2,0,
7861,6709,1,1,
7860,6707,2,0,
7859,6706,1,1,
7859,6705,1,2,
7859,6704,1,0,
7858,6703,1,1,
7858,6702,1,2,
7854,6700,2,0,
7847,6699,1,1,
7847,6697,2,0,
7845,6696,1,1,
7845,6693,3,0,
7844,6691,2,2,
7844,6690,1,0,
7843,6687,3,0,
7843,6684,3,0,
7841,6681,3,0,
7841,6680,1,1,
7840,6679,1,2,
7839,6677,2,0,
7838,6676,1,1,
7838,6674,2,0,
7835,6669,5,0,
7835,6668,1,1,
7834,6667,1,2,
7830,6665,2,0,
7830,6664,1,1,
7830,6663,1,2,
7830,6662,1,0,
7827,6661,1,1,
7824,6660,1,2,
7824,6658,2,0,
7822,6656,2,2,
7822,6655,1,0,
7821,6654,1,1,
7820,6653,1,2,
7820,6652,1,0,
7816,6651,1,1,
7816,6650,1,2,
7815,6649,1,0,
7812,6648,1,1,
7810,6647,1,2,
7809,6646,1,0,
7809,6645,1,1,
7809,6644,1,2,
7808,6643,1,0,
7806,6642,1,1,
7806,6641,1,2,
7806,6640,1,0,
7805,6638,2,2,
7803,6637,1,0,
7803,6636,1,1,
7802,6634,2,0,
7798,6633,1,1,
7798,6632,1,2,
7797,6627,5,0,
7795,6626,1,1,
7795,6622,4,0,
7794,6620,2,2,
7793,6619,1,0,
7792,6618,1,1,
7791,6617,1,2,
7789,6616,1,0,
7789,6615,1,1,
7789,6614,1,2,
7786,6611,3,0,
7786,6610,1,1,
7785,6608,2,0,
7783,6606,2,2,
7781,6604,2,0,
7781,6603,1,1,
7780,6600,3,0,
7780,6598,2,2,
7779,6596,2,0,
7778,6594,2,2,
7775,6593,1,0,
7775,6588,5,0,
7774,6587,1,1,
7773,6585,2,0,
7772,6584,1,1,
7771,6580,4,0,
7771,6578,2,2,
7771,6576,2,0,
7771,6575,1,1,
7767,6571,4,0,
7766,6570,1,1,
7762,6567,3,0,
7761,6566,1,1,
7760,6565,1,2,
7758,6563,2,0,
7757,6562,1,1,
7756,6561,1,2,
7755,6559,2,0,
7755,6558,1,1,
7755,6557,1,2,
7754,6556,1,0,
7753,6554,2,2,
7753,6553,1,0,
7753,6552,1,1,
7752,6551,1,2,
7752,6550,1,0,
7751,6549,1,1,
7750,6548,1,2,
7750,6546,2,0,
7749,6545,1,1,
7749,6544,1,2,
7748,6543,1,0,
7746,6542,1,1,
7745,6539,3,0,
7744,6538,1,1,
7740,6537,1,2,
7740,6536,1,0,
7740,6532,4,0,
7738,6529,3,0,
7738,6526,3,0,
7737,6523,3,0,
7737,6521,2,2,
7737,6519,2,0,
7735,6518,1,1,
7733,6517,1,2,
7733,6516,1,0,
7731,6515,1,1,
7729,6514,1,2,
7729,6512,2,0,
7728,6511,1,1,
7726,6509,2,0,
7726,6508,1,1,
7726,6507,1,2,
7726,6506,1,0,
7725,6504,2,2,
7725,6503,1,0,
7724,6501,2,2,
7724,6500,1,0,
7723,6499,1,1,
7723,6498,1,2,
7722,6497,1,0,
7721,6494,3,0,
7719,6493,1,1,
7718,6492,1,2,
7717,6491,1,0,
7717,6489,2,2,
7716,6487,2,0,
7712,6486,1,1,
7711,6484,2,0,
7710,6483,1,1,
7708,6482,1,2,
7707,6481,1,0,
7706,6480,1,1,
7706,6479,1,2,
7706,6478,1,0,
7704,6475,3,0,
7704,6472,3,0,
7703,6467,5,0,
7703,6464,3,0,
7703,6462,2,2,
7702,6459,3,0,
7702,6458,1,1,
7701,6456,2,0,
7701,6453,3,0,
7700,6452,1,1,
7699,6451,1,2,
7698,6449,2,0,
7697,6448,1,1,
7696,6447,1,2,
7695,6446,1,0,
7693,6444,2,2,
7689,6442,2,0,
7686,6440,2,2,
7685,6439,1,0,
7685,6438,1,1,
7684,6436,2,0,
7684,6435,1,1,
7683,6434,1,2,
7682,6433,1,0,
7682,6430,3,0,
7681,6426,4,0,
7681,6425,1,1,
7680,6423,2,0,
7677,6422,1,1,
7677,6421,1,2,
7676,6419,2,0,
7676,6418,1,1,
7674,6417,1,2,
7674,6416,1,0,
7673,6415,1,1,
7673,6413,2,0,
7671,6410,3,0,
7670,6409,1,1,
7670,6408,1,2,
7669,6407,1,0,
7669,6406,1,1,
7669,6405,1,2,
7669,6404,1,0,
7667,6403,1,1,
7666,6402,1,2,
7665,6401,1,0,
7664,6400,1,1,
7663,6399,1,2,
7662,6395,4,0,
7658,6393,2,2,
7658,6392,1,0,
7658,6390,2,2,
7657,6388,2,0,
7657,6387,1,1,
7655,6386,1,2,
7655,6385,1,0,
7655,6384,1,1,
7655,6382,2,0,
7654,6381,1,1,
7652,6380,1,2,
7652,6378,2,0,
7648,6374,4,0,
7647,6373,1,1,
7646,6372,1,2,
7646,6371,1,0,
7644,6370,1,1,
7643,6366,4,0,
7641,6365,1,1,
7635,6364,1,2,
7635,6363,1,0,
7631,6360,3,0,
7631,6356,4,0,
7631,6354,2,2,
7630,6352,2,0,
7630,6350,2,2,
7630,6349,1,0,
7630,6348,1,1,
7627,6347,1,2,
7627,6344,3,0,
7624,6343,1,1,
7624,6342,1,2,
7624,6341,1,0,
7624,6340,1,1,
7623,6339,1,2,
7623,6336,3,0,
7622,6333,3,0,
7622,6332,1,1,
7622,6329,3,0,
7621,6326,3,0,
7620,6324,2,2,
7618,6321,3,0,
7618,6320,1,1,
7617,6318,2,0,
7617,6317,1,1,
7615,6316,1,2,
7614,6315,1,0,
7614,6313,2,2,
7614,6312,1,0,
7611,6310,2,2,
7610,6309,1,0,
7610,6307,2,2,
7609,6301,6,0,
7609,6300,1,1,
7607,6298,2,0,
7605,6295,3,0,
7605,6293,2,2,
7602,6292,1,0,
7601,6290,2,2,
7600,6288,2,0,
7600,6285,3,0,
7599,6284,1,1,
7599,6283,1,2,
7598,6282,1,0,
7598,6281,1,1,
7597,6280,1,2,
7597,6276,4,0,
7596,6275,1,1,
7592,6274,1,2,
7590,6273,1,0,
7589,6272,1,1,
7588,6270,2,0,
7587,6269,1,1,
7587,6268,1,2,
7586,6267,1,0,
7586,6266,1,1,
7586,6265,1,2,
7585,6263,2,0,
7585,6262,1,1,
7585,6261,1,2,
7583,6260,1,0,
7580,6258,2,2,
7580,6257,1,0,
7580,6256,1,1,
7578,6255,1,2,
7577,6254,1,0,
7577,6253,1,1,
7576,6252,1,2,
7574,6251,1,0,
7574,6245,6,0,
7572,6244,1,1,
7572,6243,1,2,
7571,6242,1,0,
7568,6240,2,2,
7568,6238,2,0,
7567,6237,1,1,
7567,6232,5,0,
7566,6231,1,1,
7566,6230,1,2,
7566,6229,1,0,
7565,6228,1,1,
7562,6227,1,2,
7562,6226,1,0,
7561,6225,1,1,
7560,6222,3,0,
7559,6221,1,1,
7559,6219,2,0,
7556,6217,2,2,
7555,6215,2,0,
7553,6213,2,2,
7552,6211,2,0,
7551,6210,1,1,
7551,6209,1,2,
7550,6207,2,0,
7549,6206,1,1,
7546,6205,1,2,
7545,6204,1,0,
7545,6203,1,1,
7542,6201,2,0,
7542,6200,1,1,
7542,6199,1,2,
7542,6198,1,0,
7541,6197,1,1,
7541,6193,4,0,
7541,6192,1,1,
7541,6187,5,0,
7541,6186,1,1,
7540,6185,1,2,
7540,6184,1,0,
7539,6183,1,1,
7539,6181,2,0,
7537,6180,1,1,
7535,6178,2,0,
7534,6176,2,2,
7532,6175,1,0,
7532,6174,1,1,
7531,6173,1,2,
7531,6172,1,0,
7530,6171,1,1,
7528,6170,1,2,
7528,6169,1,0,
7528,6168,1,1,
7527,6167,1,2,
7525,6166,1,0,
7525,6165,1,1,
7524,6163,2,0,
7524,6162,1,1,
7522,6160,2,0,
7521,6158,2,2,
7519,6157,1,0,
7519,6156,1,1,
7519,6154,2,0,
7517,6152,2,2,
7517,6151,1,0,
7516,6150,1,1,
7514,6148,2,0,
7514,6146,2,2,
7513,6145,1,0,
7512,6144,1,1,
7511,6142,2,0,
7510,6141,1,1,
7510,6140,1,2,
7510,6139,1,0,
7508,6138,1,1,
7507,6137,1,2,
7505,6136,1,0,
7505,6133,3,0,
7504,6131,2,2,
7504,6130,1,0,
7504,6129,1,1,
7503,6128,1,2,
7503,6127,1,0,
7501,6126,1,1,
7501,6125,1,2,
7501,6123,2,0,
7501,6122,1,1,
7500,6120,2,0,
7500,6119,1,1,
7497,6118,1,2,
7496,6117,1,0,
7495,6115,2,2,
7491,6114,1,0,
7490,6112,2,2,
7489,6111,1,0,
7487,6107,4,0,
7487,6106,1,1,
7486,6105,1,2,
7485,6103,2,0,
7483,6102,1,1,
7482,6101,1,2,
7482,6100,1,0,
7482,6099,1,1,
7480,6098,1,2,
7479,6090,8,0,
7478,6089,1,1,
7477,6087,2,0,
7476,6086,1,1,
7476,6084,2,0,
7476,6082,2,2,
7476,6081,1,0,
7474,6080,1,1,
7473,6079,1,2,
7472,6078,1,0,
7472,6077,1,1,
7472,6076,1,2,
7469,6074,2,0,
7468,6073,1,1,
7466,6072,1,2,
7466,6071,1,0,
7465,6069,2,2,
7464,6068,1,0,
7464,6067,1,1,
7464,6066,1,2,
7464,6065,1,0,
7463,6062,3,0,
7463,6061,1,1,
7463,6060,1,2,
7462,6059,1,0,
7460,6058,1,1,
7460,6056,2,0,
7460,6054,2,2,
7458,6053,1,0,
7457,6052,1,1,
7456,6051,1,2,
7456,6050,1,0,
7455,6049,1,1,
7453,6048,1,2,
7452,6043,5,0,
7452,6042,1,1,
7449,6041,1,2,
7448,6040,1,0,
7445,6039,1,1,
7444,6038,1,2,
7444,6036,2,0,
7443,6035,1,1,
7441,6032,3,0,
7441,6030,2,2,
7441,6027,3,0,
7440,6026,1,1,
7440,6025,1,2,
7439,6024,1,0,
7439,6023,1,1,
7437,6021,2,0,
7436,6020,1,1,
7436,6019,1,2,
7435,6018,1,0,
7435,6015,3,0,
7434,6010,5,0,
7433,6007,3,0,
7432,6006,1,1,
7431,6005,1,2,
7430,6004,1,0,
7429,6003,1,1,
7429,5999,4,0,
7429,5998,1,1,
7429,5996,2,0,
7428,5995,1,1,
7427,5994,1,2,
7427,5993,1,0,
7426,5992,1,1,
7426,5991,1,2,
7424,5989,2,0,
7424,5988,1,1,
7423,5987,1,2,
7422,5986,1,0,
7422,5985,1,1,
7421,5983,2,0,
7419,5981,2,2,
7419,5977,4,0,
